patent_number,patent_title,patent_date,patent_num_claims,patent_num_combined_citations,inventor_last_name,inventor_first_name,assignee_organization
D607002,Techniques for crawling dynamic web content,2011-09-20,28,13,Raj,Binu,Yahoo! Inc.
D609242,Techniques for crawling dynamic web content,2011-09-20,28,13,Kumar,Yarram Sunil,Yahoo! Inc.
D611947,Automated friend finder,2011-09-27,24,3,Kalaboukis,Chris T.,Yahoo! Inc.
D611948,Accelerated and reproducible domain visitor targeting,2011-09-27,20,6,Goldenberg,Georgiy,Yahoo! Inc.
D612860,Accelerated and reproducible domain visitor targeting,2011-09-27,20,6,Bae,Joonsuk,Yahoo! Inc.
D619141,Accelerated and reproducible domain visitor targeting,2011-09-27,20,6,Rajendran,Ramkumar,Yahoo! Inc.
D619612,Accelerated and reproducible domain visitor targeting,2011-09-27,20,6,Nagaraj,Sunil,Yahoo! Inc.
D624089,Accelerated and reproducible domain visitor targeting,2011-09-27,20,6,Jayakumar,Nanda Kumar,Yahoo! Inc.
D638025,Accelerated and reproducible domain visitor targeting,2011-09-27,20,6,Rao,Anand Biligiri,Yahoo! Inc.
D638026,Accelerated and reproducible domain visitor targeting,2011-09-27,20,6,Lim,Kian-Tat,Yahoo! Inc.
D704732,Accelerated and reproducible domain visitor targeting,2011-09-27,20,6,Izrailevsky,Yury A.,Yahoo! Inc.
D728589,Personalized web search ranking,2011-10-04,16,4,Kakade,Sham,Yahoo! Inc.
D736224,Personalized web search ranking,2011-10-04,16,4,Goel,Sharad,Yahoo! Inc.
D737289,Personalized web search ranking,2011-10-04,16,4,Strehl,Alexander L.,Yahoo! Inc.
D738391,Personalized web search ranking,2011-10-04,16,4,Langford,John,Yahoo! Inc.
D754185,System and method for generating an online summary of a collection of documents,2011-10-11,19,8,Zhao,Eric Xiaoming,Yahoo! Inc.
D761833,System and method for generating an online summary of a collection of documents,2011-10-11,19,8,Li,Xin Hui,Yahoo! Inc.
D774056,Background contextual conversational search,2011-10-11,25,12,Maghoul,Farzin,Yahoo! Inc.
D775183,Universal device identifier for globally identifying and binding disparate device identifiers to the same mobile device,2011-10-11,20,12,Rajam,Surendra Sadanand,Yahoo! Inc.
D776140,Universal device identifier for globally identifying and binding disparate device identifiers to the same mobile device,2011-10-11,20,12,Srinivasan,Venkatachary,Yahoo! Inc.
